year;month;continentExp;countriesAndTerritories;cases;deaths;popData2019;Cumulative_number_for_14_days_of_CC;health expenditure per capita 2019;health expenditure per capital_2020;health expenditure per capital_2021
2020;12;Asia;Afghanistan;3429;208;38041757;7,240352076;7423;8029;8132
2020;11;Asia;Afghanistan;4419;227;38041757;4,980754876;7423;8029;8132
2020;10;Asia;Afghanistan;2171;78;38041757;1,948368337;7423;8029;8132
2020;9;Asia;Afghanistan;1092;56;38041757;1,394870729;7423;8029;8132
2020;8;Asia;Afghanistan;1620;131;38041757;2,373283415;7423;8029;8132
2020;7;Asia;Afghanistan;5304;538;38041757;8,133761557;7423;8029;8132
2020;6;Asia;Afghanistan;16713;484;38041757;23,04055865;7423;8029;8132
2020;5;Asia;Afghanistan;12576;189;38041757;10,74701896;7423;8029;8132
2020;4;Asia;Afghanistan;1808;56;38041757;1,499667852;7423;8029;8132
2020;3;Asia;Afghanistan;140;4;38041757;0,10352033;7423;8029;8132
2020;2;Asia;Afghanistan;1;0;38041757;0,000453222;7423;8029;8132
2020;1;Asia;Afghanistan;0;0;38041757;0;7423;8029;8132
2019;12;Asia;Afghanistan;0;0;38041757;;7423;8029;8132
2020;12;Europe;Albania;10905;205;2862427;356,4981745;36776;39688;46474
2020;11;Europe;Albania;16991;296;2862427;234,9195281;36776;39688;46474
2020;10;Europe;Albania;7116;118;2862427;94,70758499;36776;39688;46474
2020;9;Europe;Albania;4138;104;2862427;68,40582019;36776;39688;46474
2020;8;Europe;Albania;4183;126;2862427;62,5940741;36776;39688;46474
2020;7;Europe;Albania;2731;96;2862427;39,20088702;36776;39688;46474
2020;6;Europe;Albania;1344;25;2862427;16,91920877;36776;39688;46474
2020;5;Europe;Albania;356;2;2862427;5,746307975;36776;39688;46474
2020;4;Europe;Albania;543;19;2862427;8,436896382;36776;39688;46474
2020;3;Europe;Albania;223;12;2862427;4,576535925;36776;39688;46474
2020;12;Africa;Algeria;9881;186;43053054;29,71018701;23599;20604;20457
2020;11;Africa;Algeria;24570;454;43053054;21,2265236;23599;20604;20457
2020;10;Africa;Algeria;6283;230;43053054;5,824846232;23599;20604;20457
2020;9;Africa;Algeria;7222;225;43053054;9,34761407;23599;20604;20457
2020;8;Africa;Algeria;14315;301;43053054;16,55774037;23599;20604;20457
2020;7;Africa;Algeria;16260;295;43053054;14,38150571;23599;20604;20457
2020;6;Africa;Algeria;4304;259;43053054;4,276351685;23599;20604;20457
2020;5;Africa;Algeria;5419;202;43053054;5,438451254;23599;20604;20457
2020;4;Africa;Algeria;3264;409;43053054;2,96455934;23599;20604;20457
2020;3;Africa;Algeria;583;35;43053054;0,337776449;23599;20604;20457
2020;2;Africa;Algeria;1;0;43053054;0,000320375;23599;20604;20457
2020;1;Africa;Algeria;0;0;43053054;0;23599;20604;20457
2019;12;Africa;Algeria;0;0;43053054;;23599;20604;20457
2020;12;Europe;Andorra;626;3;76177;989,5187711;302660;326930;350599
2020;11;Europe;Andorra;2047;1;76177;1397,753478;302660;326930;350599
2020;10;Europe;Andorra;2699;22;76177;1367,739903;302660;326930;350599
2020;9;Europe;Andorra;842;0;76177;395,5699664;302660;326930;350599
2020;8;Europe;Andorra;202;1;76177;99,85233881;302660;326930;350599
2020;7;Europe;Andorra;67;0;76177;23,50214081;302660;326930;350599
2020;6;Europe;Andorra;91;1;76177;56,62251512;302660;326930;350599
2020;5;Europe;Andorra;21;9;76177;23,92560281;302660;326930;350599
2020;4;Europe;Andorra;373;34;76177;337,0658685;302660;326930;350599
2020;3;Europe;Andorra;370;8;76177;388,8312746;302660;326930;350599
2020;12;Africa;Angola;1085;25;31825299;3,928815068;6466;5505;6416
2020;11;Africa;Angola;4834;71;31825299;8,321262485;6466;5505;6416
2020;10;Africa;Angola;5364;96;31825299;6,366207325;6466;5505;6416
2020;9;Africa;Angola;2281;72;31825299;2,969964241;6466;5505;6416
2020;8;Africa;Angola;1546;59;31825299;1,95563629;6466;5505;6416
2020;7;Africa;Angola;802;37;31825299;0,914265541;6466;5505;6416
2020;6;Africa;Angola;192;7;31825299;0,191671412;6466;5505;6416
2020;5;Africa;Angola;57;2;31825299;0,055747899;6466;5505;6416
2020;4;Africa;Angola;20;0;31825299;0,032818055;6466;5505;6416
2020;3;Africa;Angola;7;2;31825299;;6466;5505;6416
2020;12;America;Antigua and Barbuda;7;0;97115;6,325343297;80154;87570;92341
2020;11;America;Antigua and Barbuda;14;1;97115;7,997391411;80154;87570;92341
2020;10;America;Antigua and Barbuda;26;0;97115;11,52607567;80154;87570;92341
2020;9;America;Antigua and Barbuda;7;0;97115;1,784825552;80154;87570;92341
2020;8;America;Antigua and Barbuda;3;0;97115;6,045376866;80154;87570;92341
2020;7;America;Antigua and Barbuda;25;0;97115;17,70431796;80154;87570;92341
2020;6;America;Antigua and Barbuda;41;0;97115;8,546568503;80154;87570;92341
2020;5;America;Antigua and Barbuda;1;0;97115;0,631110773;80154;87570;92341
2020;4;America;Antigua and Barbuda;17;3;97115;9,87098481;80154;87570;92341
2020;3;America;Antigua and Barbuda;7;0;97115;;80154;87570;92341
2020;12;America;Argentina;79366;2293;44780675;204,3526588;101623;89508;104477
2020;11;America;Argentina;261628;7681;44780675;315,9560086;101623;89508;104477
2020;10;America;Argentina;420570;14273;44780675;415,4817863;101623;89508;104477
2020;9;America;Argentina;335370;8118;44780675;328,2221628;101623;89508;104477
2020;8;America;Argentina;222243;5090;44780675;198,5971879;101623;89508;104477
2020;7;America;Argentina;116728;2031;44780675;99,93625383;101623;89508;104477
2020;6;America;Argentina;46054;752;44780675;36,23616661;101623;89508;104477
2020;5;America;Argentina;11929;314;44780675;8,432424867;101623;89508;104477
2020;4;America;Argentina;3306;190;44780675;3,067320148;101623;89508;104477
2020;3;America;Argentina;966;24;44780675;1,022576517;101623;89508;104477
2020;12;Europe;Armenia;13558;339;2957728;515,5332549;54947;55154;61278
2020;11;Europe;Armenia;45311;823;2957728;824,4210871;54947;55154;61278
2020;10;Europe;Armenia;39912;383;2957728;416,658087;54947;55154;61278
2020;9;Europe;Armenia;6151;81;2957728;83,11221766;54947;55154;61278
2020;8;Europe;Armenia;5200;139;2957728;94,53092853;54947;55154;61278
2020;7;Europe;Armenia;13008;295;2957728;226,7695274;54947;55154;61278
2020;6;Europe;Armenia;16260;312;2957728;233,4122678;54947;55154;61278
2020;5;Europe;Armenia;7216;99;2957728;81,63851312;54947;55154;61278
2020;4;Europe;Armenia;1534;29;2957728;20,70395475;54947;55154;61278
2020;3;Europe;Armenia;532;3;2957728;5,835252908;54947;55154;61278
2020;2;Europe;Armenia;0;0;2957728;0;54947;55154;61278
2020;1;Europe;Armenia;0;0;2957728;0;54947;55154;61278
2019;12;Europe;Armenia;0;0;2957728;;54947;55154;61278
2020;12;Oceania;Australia;138;1;25203200;0,574756949;554591;595877;705537
2020;11;Oceania;Australia;311;0;25203200;0,628491621;554591;595877;705537
2020;10;Oceania;Australia;519;25;25203200;0,97005091;554591;595877;705537
2020;9;Oceania;Australia;1393;271;25203200;4,050543846;554591;595877;705537
2020;8;Oceania;Australia;9367;422;25203200;20,13748382;554591;595877;705537
2020;7;Oceania;Australia;8536;85;25203200;10,76425011;554591;595877;705537
2020;6;Oceania;Australia;582;2;25203200;0,741572499;554591;595877;705537
2020;5;Oceania;Australia;439;12;25203200;0,820172349;554591;595877;705537
2020;4;Oceania;Australia;2189;71;25203200;8,157165228;554591;595877;705537
2020;3;Oceania;Australia;4532;19;25203200;3,991428635;554591;595877;705537
2020;2;Oceania;Australia;18;0;25203200;0,03311019;554591;595877;705537
2020;1;Oceania;Australia;7;0;25203200;0,006264868;554591;595877;705537
2019;12;Oceania;Australia;0;0;25203200;;554591;595877;705537
2020;12;Europe;Austria;41854;1496;8858775;626,3765105;526339;556697;650481
2020;11;Europe;Austria;176739;1825;8858775;876,7623063;526339;556697;650481
2020;10;Europe;Austria;56836;283;8858775;199,191598;526339;556697;650481
2020;9;Europe;Austria;17389;63;8858775;77,89677467;526339;556697;650481
2020;8;Europe;Austria;6209;15;8858775;27,07211849;526339;556697;650481
2020;7;Europe;Austria;3343;15;8858775;14,3073011;526339;556697;650481
2020;6;Europe;Austria;1028;35;8858775;4,993918459;526339;556697;650481
2020;5;Europe;Austria;1274;88;8858775;7,420016656;526339;556697;650481
2020;4;Europe;Austria;5746;472;8858775;51,80964637;526339;556697;650481
2020;3;Europe;Austria;9611;108;8858775;26,05981803;526339;556697;650481
2020;2;Europe;Austria;7;0;8858775;0,006227996;526339;556697;650481
2020;1;Europe;Austria;0;0;8858775;0;526339;556697;650481
2019;12;Europe;Austria;0;0;8858775;;526339;556697;650481
2020;12;Europe;Azerbaijan;57679;561;10047719;526,224623;19688;24276;24908
2020;11;Europe;Azerbaijan;64021;643;10047719;216,8877003;19688;24276;24908
2020;10;Europe;Azerbaijan;14055;128;10047719;41,87918896;19688;24276;24908
2020;9;Europe;Azerbaijan;3810;59;10047719;19,17881395;19688;24276;24908
2020;8;Europe;Azerbaijan;4749;90;10047719;27,73410723;19688;24276;24908
2020;7;Europe;Azerbaijan;14592;235;10047719;69,88233494;19688;24276;24908
2020;6;Europe;Azerbaijan;11722;145;10047719;44,05377977;19688;24276;24908
2020;5;Europe;Azerbaijan;3480;38;10047719;11,64218658;19688;24276;24908
2020;4;Europe;Azerbaijan;1493;19;10047719;6,608465065;19688;24276;24908
2020;3;Europe;Azerbaijan;272;4;10047719;0,609591092;19688;24276;24908
2020;2;Europe;Azerbaijan;1;0;10047719;0,00034319;19688;24276;24908
2020;1;Europe;Azerbaijan;0;0;10047719;0;19688;24276;24908
2019;12;Europe;Azerbaijan;0;0;10047719;;19688;24276;24908
2020;12;America;Bahamas;178;0;389486;46,96666156;189886;182488;196168
2020;11;America;Bahamas;852;21;389486;142,1189294;189886;182488;196168
2020;10;America;Bahamas;2741;51;389486;311,1793492;189886;182488;196168
2020;9;America;Bahamas;1736;48;389486;210,9018895;189886;182488;196168
2020;8;America;Bahamas;1659;29;389486;171,8310965;189886;182488;196168
2020;7;America;Bahamas;404;3;389486;21,78222316;189886;182488;196168
2020;6;America;Bahamas;2;0;389486;0,616196732;189886;182488;196168
2020;5;America;Bahamas;22;0;389486;3,437118862;189886;182488;196168
2020;4;America;Bahamas;66;11;389486;7,548409956;189886;182488;196168
2020;3;America;Bahamas;14;0;389486;3,59448093;189886;182488;196168
2020;12;Asia;Bahrain;2356;7;1641164;134,8520232;102439;110532;114647
2020;11;Asia;Bahrain;5321;22;1641164;175,8203324;102439;110532;114647
2020;10;Asia;Bahrain;11044;73;1641164;373,7139046;102439;110532;114647
2020;9;Asia;Bahrain;18848;57;1641164;475,9223738;102439;110532;114647
2020;8;Asia;Bahrain;10819;43;1641164;306,485853;102439;110532;114647
2020;7;Asia;Bahrain;14516;62;1641164;423,5742672;102439;110532;114647
2020;6;Asia;Bahrain;15446;67;1641164;397,1551086;102439;110532;114647
2020;5;Asia;Bahrain;7872;9;1641164;181,1243963;102439;110532;114647
2020;4;Asia;Bahrain;2406;4;1641164;53,12489591;102439;110532;114647
2020;3;Asia;Bahrain;477;4;1641164;10,39302999;102439;110532;114647
2020;2;Asia;Bahrain;38;0;1641164;0,273145074;102439;110532;114647
2020;1;Asia;Bahrain;0;0;1641164;0;102439;110532;114647
2019;12;Asia;Bahrain;0;0;1641164;;102439;110532;114647
2020;12;Asia;Bangladesh;28126;443;163046173;18,34773866;4767;5066;5794
2020;11;Asia;Bangladesh;56043;704;163046173;14,85969662;4767;5066;5794
2020;10;Asia;Bangladesh;44321;686;163046173;12,20614063;4767;5066;5794
2020;9;Asia;Bangladesh;51221;971;163046173;16,25997482;4767;5066;5794
2020;8;Asia;Bangladesh;75933;1165;163046173;21,82334511;4767;5066;5794
2020;7;Asia;Bangladesh;93088;1300;163046173;27,47864003;4767;5066;5794
2020;6;Asia;Bangladesh;97193;1173;163046173;24,31552523;4767;5066;5794
2020;5;Asia;Bangladesh;37505;447;163046173;7,991462757;4767;5066;5794
2020;4;Asia;Bangladesh;7054;158;163046173;1,153660933;4767;5066;5794
2020;3;Asia;Bangladesh;49;5;163046173;0,028059535;4767;5066;5794
2020;12;America;Barbados;17;0;287021;9,158115359;117241;123859;140044
2020;11;America;Barbados;39;0;287021;5,295779751;117241;123859;140044
2020;10;America;Barbados;46;0;287021;6,147689992;117241;123859;140044
2020;9;America;Barbados;17;0;287021;4,401536241;117241;123859;140044
2020;8;America;Barbados;63;0;287021;8,462907795;117241;123859;140044
2020;7;America;Barbados;13;0;287021;1,6296436;117241;123859;140044
2020;6;America;Barbados;5;0;287021;0,998765479;117241;123859;140044
2020;5;America;Barbados;12;0;287021;2,20282859;117241;123859;140044
2020;4;America;Barbados;46;7;287021;9,766997305;117241;123859;140044
2020;3;America;Barbados;34;0;287021;11,84582313;117241;123859;140044
2020;12;Europe;Belarus;25287;112;9452409;246,2735766;39025;40809;46752
2020;11;Europe;Belarus;37509;174;9452409;163,1044531;39025;40809;46752
2020;10;Europe;Belarus;19239;149;9452409;73,70778487;39025;40809;46752
2020;9;Europe;Belarus;6573;152;9452409;28,64948678;39025;40809;46752
2020;8;Europe;Belarus;4022;123;9452409;18,279689;39025;40809;46752
2020;7;Europe;Belarus;5875;166;9452409;37,07469295;39025;40809;46752
2020;6;Europe;Belarus;20132;158;9452409;114,9728075;39025;40809;46752
2020;5;Europe;Belarus;28477;145;9452409;131,6715033;39025;40809;46752
2020;4;Europe;Belarus;13076;84;9452409;39,78245123;39025;40809;46752
2020;3;Europe;Belarus;104;0;9452409;0,490788161;39025;40809;46752
2020;2;Europe;Belarus;1;0;9452409;0,000729608;39025;40809;46752
2020;1;Europe;Belarus;0;0;9452409;0;39025;40809;46752
2019;12;Europe;Belarus;0;0;9452409;;39025;40809;46752
2020;12;Europe;Belgium;30170;1196;11455519;281,5692094;504958;510403;568023
2020;11;Europe;Belgium;135396;5076;11455519;971,5974749;504958;510403;568023
2020;10;Europe;Belgium;320023;1657;11455519;843,4421646;504958;510403;568023
2020;9;Europe;Belgium;36970;125;11455519;108,41441;504958;510403;568023
2020;8;Europe;Belgium;15816;185;11455519;64,35157108;504958;510403;568023
2020;7;Europe;Belgium;7706;79;11455519;18,72488063;504958;510403;568023
2020;6;Europe;Belgium;2972;278;11455519;14,85397563;504958;510403;568023
2020;5;Europe;Belgium;8978;1576;11455519;50,75254767;504958;510403;568023
2020;4;Europe;Belgium;34666;6609;11455519;153,4579097;504958;510403;568023
2020;3;Europe;Belgium;15303;1170;11455519;27,96623548;504958;510403;568023
2020;2;Europe;Belgium;1;0;11455519;0,004214203;504958;510403;568023
2020;1;Europe;Belgium;0;0;11455519;0,056052045;504958;510403;568023
2019;12;Europe;Belgium;0;0;11455519;;504958;510403;568023
2020;12;America;Belize;3552;48;390351;633,9898487;29896;27966;31020
2020;11;America;Belize;2281;89;390351;260,8763224;29896;27966;31020
2020;10;America;Belize;1519;32;390351;157,5257207;29896;27966;31020
2020;9;America;Belize;949;13;390351;119,3626591;29896;27966;31020
2020;8;America;Belize;946;11;390351;77,72987768;29896;27966;31020
2020;7;America;Belize;24;0;390351;2,578324669;29896;27966;31020
2020;6;America;Belize;6;0;390351;0,572134651;29896;27966;31020
2020;5;America;Belize;0;0;390351;0;29896;27966;31020
2020;4;America;Belize;15;2;390351;2,254381314;29896;27966;31020
2020;3;America;Belize;3;0;390351;;29896;27966;31020
2020;12;Africa;Benin;116;1;11801151;1,168772194;2938;3064;3513
2020;11;Africa;Benin;331;2;11801151;1,456920035;2938;3064;3513
2020;10;Africa;Benin;303;1;11801151;0,957807066;2938;3064;3513
2020;9;Africa;Benin;195;0;11801151;0,775065642;2938;3064;3513
2020;8;Africa;Benin;375;5;11801151;1,645547527;2938;3064;3513
2020;7;Africa;Benin;583;16;11801151;3,195150339;2938;3064;3513
2020;6;Africa;Benin;955;16;11801151;2,555117998;2938;3064;3513
2020;5;Africa;Benin;163;1;11801151;0,564187725;2938;3064;3513
2020;4;Africa;Benin;63;2;11801151;0,194896242;2938;3064;3513
2020;3;Africa;Benin;6;0;11801151;0,046605625;2938;3064;3513
2020;12;Asia;Bhutan;42;0;763094;5,578792203;11532;13370;12043
2020;11;Asia;Bhutan;48;0;763094;2,874263635;11532;13370;12043
2020;10;Asia;Bhutan;67;0;763094;4,379454541;11532;13370;12043
2020;9;Asia;Bhutan;57;0;763094;5,770368176;11532;13370;12043
2020;8;Asia;Bhutan;123;0;763094;4,480909087;11532;13370;12043
2020;7;Asia;Bhutan;24;0;763094;1,356954543;11532;13370;12043
2020;6;Asia;Bhutan;34;0;763094;2,703904544;11532;13370;12043
2020;5;Asia;Bhutan;36;0;763094;1,187863635;11532;13370;12043
2020;4;Asia;Bhutan;3;0;763094;0,235881817;11532;13370;12043
2020;3;Asia;Bhutan;4;0;763094;0,36692727;11532;13370;12043
2020;12;America;Bolivia (Plurinational State of);2528;66;11513102;15,36076029;23918;24620;27296
2020;11;America;Bolivia (Plurinational State of);2991;237;11513102;13,69570078;23918;24620;27296
2020;10;America;Bolivia (Plurinational State of);6990;784;11513102;34,3614129;23918;24620;27296
2020;9;America;Bolivia (Plurinational State of);18673;2965;11513102;90,83274574;23918;24620;27296
2020;8;America;Bolivia (Plurinational State of);40734;2072;11513102;170,5882568;23918;24620;27296
2020;7;America;Bolivia (Plurinational State of);43109;1823;11513102;156,782387;23918;24620;27296
2020;6;America;Bolivia (Plurinational State of);22533;761;11513102;79,64664953;23918;24620;27296
2020;5;America;Bolivia (Plurinational State of);8482;251;11513102;22,00718518;23918;24620;27296
2020;4;America;Bolivia (Plurinational State of);1003;53;11513102;2,837636633;23918;24620;27296
2020;3;America;Bolivia (Plurinational State of);107;6;11513102;0,610898205;23918;24620;27296
2020;12;Europe;Bosnia and Herzegovina;13743;716;3300998;440,2066977;54398;59141;69153
2020;11;Europe;Bosnia and Herzegovina;39221;1408;3300998;575,0644704;54398;59141;69153
2020;10;Europe;Bosnia and Herzegovina;20931;376;3300998;188,0369747;54398;59141;69153
2020;9;Europe;Bosnia and Herzegovina;7433;244;3300998;112,6851132;54398;59141;69153
2020;8;Europe;Bosnia and Herzegovina;8345;264;3300998;114,9613228;54398;59141;69153
2020;7;Europe;Bosnia and Herzegovina;7101;145;3300998;80,68332179;54398;59141;69153
2020;6;Europe;Bosnia and Herzegovina;1850;31;3300998;17,3977688;54398;59141;69153
2020;5;Europe;Bosnia and Herzegovina;804;88;3300998;13,56969874;54398;59141;69153
2020;4;Europe;Bosnia and Herzegovina;1336;56;3300998;17,50177774;54398;59141;69153
2020;3;Europe;Bosnia and Herzegovina;353;8;3300998;7,598712067;54398;59141;69153
2020;12;Africa;Botswana;2509;6;2303703;71,42227721;40890;35891;45746
2020;11;Africa;Botswana;3350;7;2303703;75,37864039;40890;35891;45746
2020;10;Africa;Botswana;3470;8;2303703;62,55846741;40890;35891;45746
2020;9;Africa;Botswana;1539;10;2303703;26,06672822;40890;35891;45746
2020;8;Africa;Botswana;829;4;2303703;16,07930167;40890;35891;45746
2020;7;Africa;Botswana;629;1;2303703;10,62805013;40890;35891;45746
2020;6;Africa;Botswana;140;0;2303703;1,351447357;40890;35891;45746
2020;5;Africa;Botswana;12;0;2303703;0,217041867;40890;35891;45746
2020;4;Africa;Botswana;23;1;2303703;0,477492107;40890;35891;45746
2020;12;America;Brazil;587212;8569;211049519;254,0994047;85043;70500;76127
2020;11;America;Brazil;798082;13356;211049519;161,3631728;85043;70500;76127
2020;10;America;Brazil;739136;16556;211049519;160,8906618;85043;70500;76127
2020;9;America;Brazil;915211;22093;211049519;218,0686167;85043;70500;76127
2020;8;America;Brazil;1252209;29565;211049519;282,3512102;85043;70500;76127
2020;7;America;Brazil;1241907;32949;211049519;248,3048357;85043;70500;76127
2020;6;America;Brazil;869755;29480;211049519;174,0896331;85043;70500;76127
2020;5;America;Brazil;420278;23368;211049519;65,44356189;85043;70500;76127
2020;4;America;Brazil;73583;5307;211049519;10,70358595;85043;70500;76127
2020;3;America;Brazil;4578;159;211049519;0,466332997;85043;70500;76127
2020;2;America;Brazil;1;0;211049519;6,53545E-05;85043;70500;76127
2020;1;America;Brazil;0;0;211049519;0;85043;70500;76127
2019;12;America;Brazil;0;0;211049519;;85043;70500;76127
2020;12;Asia;Brunei Darussalam;2;0;433296;0,560487849;67465;65048;69341
2020;11;Asia;Brunei Darussalam;2;0;433296;0,123087527;67465;65048;69341
2020;10;Asia;Brunei Darussalam;2;0;433296;0,245678732;67465;65048;69341
2020;9;Asia;Brunei Darussalam;2;0;433296;0,223096142;67465;65048;69341
2020;8;Asia;Brunei Darussalam;3;0;433296;0,230789112;67465;65048;69341
2020;7;Asia;Brunei Darussalam;0;0;433296;0;67465;65048;69341
2020;6;Asia;Brunei Darussalam;0;1;433296;0;67465;65048;69341
2020;5;Asia;Brunei Darussalam;3;1;433296;0,349906075;67465;65048;69341
2020;4;Asia;Brunei Darussalam;11;0;433296;4,438843962;67465;65048;69341
2020;3;Asia;Brunei Darussalam;127;1;433296;19,79016654;67465;65048;69341
2020;12;Europe;Bulgaria;36963;1874;7000039;565,5744;69790;85670;104002
2020;11;Europe;Bulgaria;91445;2560;7000039;577,969637;69790;85670;104002
2020;10;Europe;Bulgaria;30494;440;7000039;118,746343;69790;85670;104002
2020;9;Europe;Bulgaria;4357;201;7000039;26,37651971;69790;85670;104002
2020;8;Europe;Bulgaria;4770;239;7000039;35,6159306;69790;85670;104002
2020;7;Europe;Bulgaria;6589;151;7000039;37,21315672;69790;85670;104002
2020;6;Europe;Bulgaria;2318;83;7000039;11,4385077;69790;85670;104002
2020;5;Europe;Bulgaria;1066;76;7000039;8,377833508;69790;85670;104002
2020;4;Europe;Bulgaria;1088;56;7000039;5,904252819;69790;85670;104002
2020;3;Europe;Bulgaria;359;8;7000039;3,523789889;69790;85670;104002
2020;12;Africa;Burkina Faso;1174;3;20321383;2,933574241;4107;5418;5695
2020;11;Africa;Burkina Faso;379;1;20321383;0,708613188;4107;5418;5695
2020;10;Africa;Burkina Faso;445;9;20321383;1,168005341;4107;5418;5695
2020;9;Africa;Burkina Faso;664;3;20321383;1,321596402;4107;5418;5695
2020;8;Africa;Burkina Faso;251;2;20321383;0,549238717;4107;5418;5695
2020;7;Africa;Burkina Faso;158;0;20321383;0,356052728;4107;5418;5695
2020;6;Africa;Burkina Faso;106;0;20321383;0,220129374;4107;5418;5695
2020;5;Africa;Burkina Faso;212;10;20321383;0,493521147;4107;5418;5695
2020;4;Africa;Burkina Faso;419;31;20321383;1,154613017;4107;5418;5695
2020;3;Africa;Burkina Faso;222;12;20321383;0,785707678;4107;5418;5695
2020;12;Africa;Burundi;48;0;11530577;0,390886151;2296;2707;2427
2020;11;Africa;Burundi;99;0;11530577;0,429004261;2296;2707;2427
2020;10;Africa;Burundi;76;0;11530577;0,288713415;2296;2707;2427
2020;9;Africa;Burundi;61;0;11530577;0,211322179;2296;2707;2427
2020;8;Africa;Burundi;58;0;11530577;0,320326414;2296;2707;2427
2020;7;Africa;Burundi;217;0;11530577;0,823057041;2296;2707;2427
2020;6;Africa;Burundi;128;0;11530577;0,381594088;2296;2707;2427
2020;5;Africa;Burundi;27;0;11530577;0,124213911;2296;2707;2427
2020;4;Africa;Burundi;15;1;11530577;0,052545711;2296;2707;2427
2020;12;Asia;Cambodia;36;0;16486542;0,238722849;11449;11221;12242
2020;11;Asia;Cambodia;33;0;16486542;0,056207462;11449;11221;12242
2020;10;Asia;Cambodia;13;0;16486542;0,031697408;11449;11221;12242
2020;9;Asia;Cambodia;3;0;16486542;0,006672106;11449;11221;12242
2020;8;Asia;Cambodia;40;0;16486542;0,184901545;11449;11221;12242
2020;7;Asia;Cambodia;93;0;16486542;0,20016326;11449;11221;12242
2020;6;Asia;Cambodia;16;0;16486542;0,025475323;11449;11221;12242
2020;5;Asia;Cambodia;3;0;16486542;0,004108924;11449;11221;12242
2020;4;Asia;Cambodia;13;0;16486542;0,133239988;11449;11221;12242
2020;3;Asia;Cambodia;108;0;16486542;0,285356714;11449;11221;12242
2020;2;Asia;Cambodia;0;0;16486542;0,002091569;11449;11221;12242
2020;1;Asia;Cambodia;1;0;16486542;0,001276958;11449;11221;12242
2019;12;Asia;Cambodia;0;0;16486542;;11449;11221;12242
2020;12;Africa;Cameroon;1026;6;25876387;4,829554783;5619;5810;6379
2020;11;Africa;Cameroon;2324;11;25876387;3,462101054;5619;5810;6379
2020;10;Africa;Cameroon;955;8;25876387;1,796381812;5619;5810;6379
2020;9;Africa;Cameroon;1696;7;25876387;3,121765029;5619;5810;6379
2020;8;Africa;Cameroon;1887;24;25876387;3,997167691;5619;5810;6379
2020;7;Africa;Cameroon;4663;74;25876387;8,522404317;5619;5810;6379
2020;6;Africa;Cameroon;6688;122;25876387;12,78230999;5619;5810;6379
2020;5;Africa;Cameroon;4072;130;25876387;5,737576189;5619;5810;6379
2020;4;Africa;Cameroon;1690;59;25876387;2,269379157;5619;5810;6379
2020;3;Africa;Cameroon;142;2;25876387;0,36970643;5619;5810;6379
2020;12;America;Canada;90465;1399;37411038;225,5027743;511598;566835;647007
2020;11;America;Canada;138279;1922;37411038;151,5633791;511598;566835;647007
2020;10;America;Canada;75038;819;37411038;79,3915249;511598;566835;647007
2020;9;America;Canada;29021;174;37411038;27,64326757;511598;566835;647007
2020;8;America;Canada;12155;188;37411038;15,20587966;511598;566835;647007
2020;7;America;Canada;11878;363;37411038;13,35874498;511598;566835;647007
2020;6;America;Canada;13728;1493;37411038;22,2400494;511598;566835;647007
2020;5;America;Canada;38592;4077;37411038;51,77676654;511598;566835;647007
2020;4;America;Canada;44163;2907;37411038;47,51022056;511598;566835;647007
2020;3;America;Canada;7408;89;37411038;3,48491249;511598;566835;647007
